timestamp,kw
2018-04-02 05:30:00,320787
2018-04-02 05:45:00,320787
2018-04-02 06:00:00,353808
2018-04-02 06:15:00,298116
2018-04-02 06:30:00,324324
2018-04-02 06:45:00,343980
2018-04-02 07:00:00,345965
2018-04-02 07:15:00,370427
2018-04-02 07:30:00,338976
2018-04-02 07:45:00,366933
2018-04-02 08:00:00,343392
2018-04-02 08:15:00,336238
2018-04-02 08:30:00,368431
2018-04-02 08:45:00,379162
2018-04-02 09:00:00,365211
2018-04-02 09:15:00,323472
2018-04-02 09:30:00,379123
2018-04-02 09:45:00,379123
2018-04-02 10:00:00,352170
2018-04-02 10:15:00,414090
2018-04-02 10:30:00,394740
2018-04-02 10:45:00,390870
2018-04-02 11:00:00,378100
2018-04-02 11:15:00,393224
2018-04-02 11:30:00,385662
2018-04-02 11:45:00,378100
2018-04-02 12:00:00,465234
2018-04-02 12:15:00,418710
2018-04-02 12:30:00,465234
2018-04-02 12:45:00,401793
2018-04-02 13:00:00,390600
2018-04-02 13:15:00,457800
2018-04-02 13:30:00,424200
2018-04-02 13:45:00,394800
2018-04-02 14:00:00,412080
2018-04-02 14:15:00,424200
2018-04-02 14:30:00,420160
2018-04-02 14:45:00,420160
2018-04-02 15:00:00,333442
2018-04-02 15:15:00,351369
2018-04-02 15:30:00,337027
2018-04-02 15:45:00,358540
2018-04-02 16:00:00,348836
2018-04-02 16:15:00,348836
2018-04-02 16:30:00,331218
2018-04-02 16:45:00,380548
2018-04-02 17:00:00,366584
2018-04-02 17:15:00,374641
2018-04-02 17:30:00,370612
2018-04-02 17:45:00,422982
2018-04-02 18:00:00,335160
2018-04-02 18:15:00,355680
2018-04-02 18:30:00,355680
2018-04-02 18:45:00,365940
2018-04-02 19:00:00,357632
2018-04-02 19:15:00,369046
2018-04-02 19:30:00,407092
2018-04-02 19:45:00,384264
2018-04-02 20:00:00,385446
2018-04-02 20:15:00,393233
2018-04-02 20:30:00,362086
2018-04-02 20:45:00,408807
2018-04-02 21:00:00,389400
2018-04-02 21:15:00,322140
2018-04-02 21:30:00,329220
2018-04-02 21:45:00,350460
2018-04-02 22:00:00,348348
2018-04-02 22:15:00,361618
2018-04-02 22:30:00,341712
2018-04-02 22:45:00,335077
2018-04-02 23:00:00,338976
2018-04-02 23:15:00,301996
2018-04-02 23:30:00,323568
2018-04-02 23:45:00,317404
2018-04-03 00:00:00,263304
2018-04-03 00:15:00,303372
2018-04-03 00:30:00,289062
2018-04-03 00:45:00,263304
2018-04-03 01:00:00,276627
2018-04-03 01:15:00,261115
2018-04-03 01:30:00,253359
2018-04-03 01:45:00,261115
2018-04-03 02:00:00,236327
2018-04-03 02:15:00,283073
2018-04-03 02:30:00,262297
2018-04-03 02:45:00,270088
2018-04-03 03:00:00,267883
2018-04-03 03:15:00,239549
2018-04-03 03:30:00,249852
2018-04-03 03:45:00,278186
2018-04-03 04:00:00,277950
2018-04-03 04:15:00,267050
2018-04-03 04:30:00,283400
2018-04-03 04:45:00,299750
2018-04-03 05:00:00,301838
2018-04-03 05:15:00,287042
2018-04-03 05:30:00,301838
2018-04-03 05:45:00,301838
2018-04-03 06:00:00,357177
2018-04-03 06:15:00,353743
2018-04-03 06:30:00,322833
2018-04-03 06:45:00,329702
2018-04-03 07:00:00,297897
2018-04-03 07:15:00,310992
2018-04-03 07:30:00,310992
2018-04-03 07:45:00,307718
2018-04-03 08:00:00,393593
2018-04-03 08:15:00,389772
2018-04-03 08:30:00,397415
2018-04-03 08:45:00,351559
2018-04-03 09:00:00,425902
2018-04-03 09:15:00,394059
2018-04-03 09:30:00,370177
2018-04-03 09:45:00,370177
2018-04-03 10:00:00,341914
2018-04-03 10:15:00,370707
2018-04-03 10:30:00,363509
2018-04-03 10:45:00,388702
2018-04-03 11:00:00,410326
2018-04-03 11:15:00,394842
2018-04-03 11:30:00,394842
2018-04-03 11:45:00,371616
2018-04-03 12:00:00,349600
2018-04-03 12:15:00,360640
2018-04-03 12:30:00,382720
2018-04-03 12:45:00,390080
2018-04-03 13:00:00,393980
2018-04-03 13:15:00,349379
2018-04-03 13:30:00,341945
2018-04-03 13:45:00,401414
2018-04-03 14:00:00,416558
2018-04-03 14:15:00,399556
2018-04-03 14:30:00,420809
2018-04-03 14:45:00,467566
2018-04-03 15:00:00,388598
2018-04-03 15:15:00,388598
2018-04-03 15:30:00,404790
2018-04-03 15:45:00,404790
2018-04-03 16:00:00,360364
2018-04-03 16:15:00,404945
2018-04-03 16:30:00,338074
2018-04-03 16:45:00,356649
2018-04-03 17:00:00,363825
2018-04-03 17:15:00,337837
2018-04-03 17:30:00,400950
2018-04-03 17:45:00,397237
2018-04-03 18:00:00,382948
2018-04-03 18:15:00,397966
2018-04-03 18:30:00,345404
2018-04-03 18:45:00,364176
2018-04-03 19:00:00,423056
2018-04-03 19:15:00,415149
2018-04-03 19:30:00,403287
2018-04-03 19:45:00,399333
2018-04-03 20:00:00,447876
2018-04-03 20:15:00,402259
2018-04-03 20:30:00,414700
2018-04-03 20:45:00,452023
2018-04-03 21:00:00,318586
2018-04-03 21:15:00,312018
2018-04-03 21:30:00,325155
2018-04-03 21:45:00,315302
2018-04-03 22:00:00,342400
2018-04-03 22:15:00,332128
2018-04-03 22:30:00,362944
2018-04-03 22:45:00,356096
2018-04-03 23:00:00,282526
2018-04-03 23:15:00,260793
2018-04-03 23:30:00,290676
2018-04-03 23:45:00,285243
2018-04-04 00:00:00,283008
2018-04-04 00:15:00,249561
2018-04-04 00:30:00,283008
2018-04-04 00:45:00,249561
2018-04-04 01:00:00,281538
2018-04-04 01:15:00,263120
2018-04-04 01:30:00,268382
2018-04-04 01:45:00,271013
2018-04-04 02:00:00,269720
2018-04-04 02:15:00,264771
2018-04-04 02:30:00,267246
2018-04-04 02:45:00,267246
2018-04-04 03:00:00,209209
2018-04-04 03:15:00,250591
2018-04-04 03:30:00,216106
2018-04-04 03:45:00,232199
2018-04-04 04:00:00,265200
2018-04-04 04:15:00,286000
2018-04-04 04:30:00,265200
2018-04-04 04:45:00,236600
2018-04-04 05:00:00,316579
2018-04-04 05:15:00,313593
2018-04-04 05:30:00,310606
2018-04-04 05:45:00,307619
2018-04-04 06:00:00,306212
2018-04-04 06:15:00,366124
2018-04-04 06:30:00,336168
2018-04-04 06:45:00,326183
2018-04-04 07:00:00,389961
2018-04-04 07:15:00,354510
2018-04-04 07:30:00,343874
2018-04-04 07:45:00,329694
2018-04-04 08:00:00,405777
2018-04-04 08:15:00,413812
2018-04-04 08:30:00,397742
2018-04-04 08:45:00,365601
2018-04-04 09:00:00,375375
2018-04-04 09:15:00,383625
2018-04-04 09:30:00,387750
2018-04-04 09:45:00,453750
2018-04-04 10:00:00,330903
2018-04-04 10:15:00,373600
2018-04-04 10:30:00,359368
2018-04-04 10:45:00,377158
2018-04-04 11:00:00,417008
2018-04-04 11:15:00,450039
2018-04-04 11:30:00,429395
2018-04-04 11:45:00,375720
2018-04-04 12:00:00,432352
2018-04-04 12:15:00,403801
2018-04-04 12:30:00,383407
2018-04-04 12:45:00,420116
2018-04-04 13:00:00,388970
2018-04-04 13:15:00,388970
2018-04-04 13:30:00,404528
2018-04-04 13:45:00,423977
2018-04-04 14:00:00,401760
2018-04-04 14:15:00,345960
2018-04-04 14:30:00,342240
2018-04-04 14:45:00,353400
2018-04-04 15:00:00,397940
2018-04-04 15:15:00,362480
2018-04-04 15:30:00,421580
2018-04-04 15:45:00,425520
2018-04-04 16:00:00,331039
2018-04-04 16:15:00,383865
2018-04-04 16:30:00,355691
2018-04-04 16:45:00,327518
2018-04-04 17:00:00,338400
2018-04-04 17:15:00,367200
2018-04-04 17:30:00,367200
2018-04-04 17:45:00,342000
2018-04-04 18:00:00,406172
2018-04-04 18:15:00,417888
2018-04-04 18:30:00,359306
2018-04-04 18:45:00,390550
2018-04-04 19:00:00,333089
2018-04-04 19:15:00,375163
2018-04-04 19:30:00,329582
2018-04-04 19:45:00,385682
2018-04-04 20:00:00,373075
2018-04-04 20:15:00,400278
2018-04-04 20:30:00,357530
2018-04-04 20:45:00,392506
2018-04-04 21:00:00,377496
2018-04-04 21:15:00,396756
2018-04-04 21:30:00,362088
2018-04-04 21:45:00,400608
2018-04-04 22:00:00,324402
2018-04-04 22:15:00,297116
2018-04-04 22:30:00,315307
2018-04-04 22:45:00,318339
2018-04-04 23:00:00,261649
2018-04-04 23:15:00,267157
2018-04-04 23:30:00,250632
2018-04-04 23:45:00,269911
2018-04-05 00:00:00,299894
2018-04-05 00:15:00,263796
2018-04-05 00:30:00,297117
2018-04-05 00:45:00,272126
2018-04-05 01:00:00,264739
2018-04-05 01:15:00,250166
2018-04-05 01:30:00,267168
2018-04-05 01:45:00,238022
2018-04-05 02:00:00,238924
2018-04-05 02:15:00,214130
2018-04-05 02:30:00,223146
2018-04-05 02:45:00,245686
2018-04-05 03:00:00,288684
2018-04-05 03:15:00,264627
2018-04-05 03:30:00,277992
2018-04-05 03:45:00,251262
2018-04-05 04:00:00,232650
2018-04-05 04:15:00,249975
2018-04-05 04:30:00,242550
2018-04-05 04:45:00,247500
2018-04-05 05:00:00,282220
2018-04-05 05:15:00,287864
2018-04-05 05:30:00,282220
2018-04-05 05:45:00,296331
2018-04-05 06:00:00,361515
2018-04-05 06:15:00,330528
2018-04-05 06:30:00,368401
2018-04-05 06:45:00,337414
2018-04-05 07:00:00,345750
2018-04-05 07:15:00,313132
2018-04-05 07:30:00,296823
2018-04-05 07:45:00,345750
2018-04-05 08:00:00,337309
2018-04-05 08:15:00,385496
2018-04-05 08:30:00,385496
2018-04-05 08:45:00,359549
2018-04-05 09:00:00,340639
2018-04-05 09:15:00,403583
2018-04-05 09:30:00,388773
2018-04-05 09:45:00,362854
2018-04-05 10:00:00,359366
2018-04-05 10:15:00,344698
2018-04-05 10:30:00,363033
2018-04-05 10:45:00,403370
2018-04-05 11:00:00,396694
2018-04-05 11:15:00,400742
2018-04-05 11:30:00,404790
2018-04-05 11:45:00,404790
2018-04-05 12:00:00,389592
2018-04-05 12:15:00,367540
2018-04-05 12:30:00,389592
2018-04-05 12:45:00,378566
2018-04-05 13:00:00,444371
2018-04-05 13:15:00,388824
2018-04-05 13:30:00,423007
2018-04-05 13:45:00,388824
2018-04-05 14:00:00,436623
2018-04-05 14:15:00,440946
2018-04-05 14:30:00,415008
2018-04-05 14:45:00,458238
2018-04-05 15:00:00,344620
2018-04-05 15:15:00,352032
2018-04-05 15:30:00,370560
2018-04-05 15:45:00,340915
2018-04-05 16:00:00,350610
2018-04-05 16:15:00,358150
2018-04-05 16:30:00,395850
2018-04-05 16:45:00,414700
2018-04-05 17:00:00,368368
2018-04-05 17:15:00,358321
2018-04-05 17:30:00,331531
2018-04-05 17:45:00,328182
2018-04-05 18:00:00,328440
2018-04-05 18:15:00,331660
2018-04-05 18:30:00,328440
2018-04-05 18:45:00,296240
2018-04-05 19:00:00,419868
2018-04-05 19:15:00,376704
2018-04-05 19:30:00,404172
2018-04-05 19:45:00,372780
2018-04-05 20:00:00,328364
2018-04-05 20:15:00,331972
2018-04-05 20:30:00,389707
2018-04-05 20:45:00,350014
2018-04-05 21:00:00,331996
2018-04-05 21:15:00,325007
2018-04-05 21:30:00,342480
2018-04-05 21:45:00,363448
2018-04-05 22:00:00,320840
2018-04-05 22:15:00,341320
2018-04-05 22:30:00,344733
2018-04-05 22:45:00,358386
2018-04-05 23:00:00,281397
2018-04-05 23:15:00,295754
2018-04-05 23:30:00,261297
2018-04-05 23:45:00,312982
2018-04-06 00:00:00,288564
2018-04-06 00:15:00,291366
2018-04-06 00:30:00,266152
2018-04-06 00:45:00,257747
2018-04-06 01:00:00,242107
2018-04-06 01:15:00,273686
2018-04-06 01:30:00,252633
2018-04-06 01:45:00,284212
2018-04-06 02:00:00,248900
2018-04-06 02:15:00,256519
2018-04-06 02:30:00,259059
2018-04-06 02:45:00,248900
2018-04-06 03:00:00,256361
2018-04-06 03:15:00,251569
2018-04-06 03:30:00,244381
2018-04-06 03:45:00,258757
2018-04-06 04:00:00,221020
2018-04-06 04:15:00,227927
2018-04-06 04:30:00,209509
2018-04-06 04:45:00,248648
2018-04-06 05:00:00,243845
2018-04-06 05:15:00,277932
2018-04-06 05:30:00,272688
2018-04-06 05:45:00,277932
2018-04-06 06:00:00,314023
2018-04-06 06:15:00,302284
2018-04-06 06:30:00,281740
2018-04-06 06:45:00,270001
2018-04-06 07:00:00,344854
2018-04-06 07:15:00,372169
2018-04-06 07:30:00,338025
2018-04-06 07:45:00,317539
2018-04-06 08:00:00,428505
2018-04-06 08:15:00,448910
2018-04-06 08:30:00,420343
2018-04-06 08:45:00,408100
2018-04-06 09:00:00,412412
2018-04-06 09:15:00,416416
2018-04-06 09:30:00,416416
2018-04-06 09:45:00,380380
2018-04-06 10:00:00,448761
2018-04-06 10:15:00,461462
2018-04-06 10:30:00,397958
2018-04-06 10:45:00,448761
2018-04-06 11:00:00,443466
2018-04-06 11:15:00,419055
2018-04-06 11:30:00,414987
2018-04-06 11:45:00,374302
2018-04-06 12:00:00,362755
2018-04-06 12:15:00,351763
2018-04-06 12:30:00,373748
2018-04-06 12:45:00,366420
2018-04-06 13:00:00,331972
2018-04-06 13:15:00,346251
2018-04-06 13:30:00,364099
2018-04-06 13:45:00,335542
2018-04-06 14:00:00,385361
2018-04-06 14:15:00,340896
2018-04-06 14:30:00,355718
2018-04-06 14:45:00,344602
2018-04-06 15:00:00,332196
2018-04-06 15:15:00,349866
2018-04-06 15:30:00,332196
2018-04-06 15:45:00,381672
2018-04-06 16:00:00,332372
2018-04-06 16:15:00,318943
2018-04-06 16:30:00,318943
2018-04-06 16:45:00,345801
2018-04-06 17:00:00,349470
2018-04-06 17:15:00,321230
2018-04-06 17:30:00,345940
2018-04-06 17:45:00,384770
2018-04-06 18:00:00,388962
2018-04-06 18:15:00,360150
2018-04-06 18:30:00,334939
2018-04-06 18:45:00,385360
2018-04-06 19:00:00,365657
2018-04-06 19:15:00,410432
2018-04-06 19:30:00,402969
2018-04-06 19:45:00,402969
2018-04-06 20:00:00,368989
2018-04-06 20:15:00,411714
2018-04-06 20:30:00,411714
2018-04-06 20:45:00,400062
2018-04-06 21:00:00,334651
2018-04-06 21:15:00,350740
2018-04-06 21:30:00,302473
2018-04-06 21:45:00,337869
2018-04-06 22:00:00,344232
2018-04-06 22:15:00,341074
2018-04-06 22:30:00,312651
2018-04-06 22:45:00,287387
2018-04-06 23:00:00,300468
2018-04-06 23:15:00,328062
2018-04-06 23:30:00,331128
2018-04-06 23:45:00,288204
2018-04-07 00:00:00,387612
2018-04-07 00:15:00,340955
2018-04-07 00:30:00,391201
2018-04-07 00:45:00,340955
2018-04-07 01:00:00,409371
2018-04-07 01:15:00,386415
2018-04-07 01:30:00,401719
2018-04-07 01:45:00,409371
2018-04-07 02:00:00,385560
2018-04-07 02:15:00,403920
2018-04-07 02:30:00,359856
2018-04-07 02:45:00,392904
2018-04-07 03:00:00,306364
2018-04-07 03:15:00,296889
2018-04-07 03:30:00,331632
2018-04-07 03:45:00,287414
2018-04-07 04:00:00,336000
2018-04-07 04:15:00,356160
2018-04-07 04:30:00,332640
2018-04-07 04:45:00,315840
2018-04-07 05:00:00,345510
2018-04-07 05:15:00,376605
2018-04-07 05:30:00,359330
2018-04-07 05:45:00,342054
2018-04-07 06:00:00,366606
2018-04-07 06:15:00,363211
2018-04-07 06:30:00,325872
2018-04-07 06:45:00,322477
2018-04-07 07:00:00,431970
2018-04-07 07:15:00,408408
2018-04-07 07:30:00,361284
2018-04-07 07:45:00,369138
2018-04-07 08:00:00,366776
2018-04-07 08:15:00,408369
2018-04-07 08:30:00,351651
2018-04-07 08:45:00,351651
2018-04-07 09:00:00,496843
2018-04-07 09:15:00,455439
2018-04-07 09:30:00,450839
2018-04-07 09:45:00,446238
2018-04-07 10:00:00,474871
2018-04-07 10:15:00,474871
2018-04-07 10:30:00,424156
2018-04-07 10:45:00,479481
2018-04-07 11:00:00,546480
2018-04-07 11:15:00,531576
2018-04-07 11:30:00,462023
2018-04-07 11:45:00,506736
2018-04-07 12:00:00,517195
2018-04-07 12:15:00,453765
2018-04-07 12:30:00,478161
2018-04-07 12:45:00,483040
2018-04-07 13:00:00,418140
2018-04-07 13:15:00,481770
2018-04-07 13:30:00,459045
2018-04-07 13:45:00,481770
2018-04-07 14:00:00,492173
2018-04-07 14:15:00,467808
2018-04-07 14:30:00,497046
2018-04-07 14:45:00,448316
2018-04-07 15:00:00,450320
2018-04-07 15:15:00,445816
2018-04-07 15:30:00,472836
2018-04-07 15:45:00,472836
2018-04-07 16:00:00,390588
2018-04-07 16:15:00,390588
2018-04-07 16:30:00,414502
2018-04-07 16:45:00,366675
2018-04-07 17:00:00,373382
2018-04-07 17:15:00,422619
2018-04-07 17:30:00,414413
2018-04-07 17:45:00,426722
2018-04-07 18:00:00,433405
2018-04-07 18:15:00,438016
2018-04-07 18:30:00,456459
2018-04-07 18:45:00,488734
2018-04-07 19:00:00,509480
2018-04-07 19:15:00,466627
2018-04-07 19:30:00,519003
2018-04-07 19:45:00,471388
2018-04-07 20:00:00,463590
2018-04-07 20:15:00,449820
2018-04-07 20:30:00,445230
2018-04-07 20:45:00,463590
2018-04-07 21:00:00,483436
2018-04-07 21:15:00,444371
2018-04-07 21:30:00,507852
2018-04-07 21:45:00,444371
2018-04-07 22:00:00,355846
2018-04-07 22:15:00,344489
2018-04-07 22:30:00,386131
2018-04-07 22:45:00,355846
2018-04-07 23:00:00,375390
2018-04-07 23:15:00,402480
2018-04-07 23:30:00,425700
2018-04-07 23:45:00,410220
2018-04-08 00:00:00,321408
2018-04-08 00:15:00,364932
2018-04-08 00:30:00,321408
2018-04-08 00:45:00,348192
2018-04-08 01:00:00,339570
2018-04-08 01:15:00,356548
2018-04-08 01:30:00,315800
2018-04-08 01:45:00,373527
2018-04-08 02:00:00,313726
2018-04-08 02:15:00,313726
2018-04-08 02:30:00,306979
2018-04-08 02:45:00,344086
2018-04-08 03:00:00,317255
2018-04-08 03:15:00,339916
2018-04-08 03:30:00,317255
2018-04-08 03:45:00,336679
2018-04-08 04:00:00,374251
2018-04-08 04:15:00,349301
2018-04-08 04:30:00,324351
2018-04-08 04:45:00,338608
2018-04-08 05:00:00,343710
2018-04-08 05:15:00,376272
2018-04-08 05:30:00,343710
2018-04-08 05:45:00,376272
2018-04-08 06:00:00,369182
2018-04-08 06:15:00,332263
2018-04-08 06:30:00,355757
2018-04-08 06:45:00,362469
2018-04-08 07:00:00,354470
2018-04-08 07:15:00,319718
2018-04-08 07:30:00,337094
2018-04-08 07:45:00,375321
2018-04-08 08:00:00,455576
2018-04-08 08:15:00,438703
2018-04-08 08:30:00,388083
2018-04-08 08:45:00,396520
2018-04-08 09:00:00,383355
2018-04-08 09:15:00,361024
2018-04-08 09:30:00,401965
2018-04-08 09:45:00,383355
2018-04-08 10:00:00,456170
2018-04-08 10:15:00,409708
2018-04-08 10:30:00,443499
2018-04-08 10:45:00,422380
2018-04-08 11:00:00,473470
2018-04-08 11:15:00,427502
2018-04-08 11:30:00,450486
2018-04-08 11:45:00,418308
2018-04-08 12:00:00,447703
2018-04-08 12:15:00,471517
2018-04-08 12:30:00,504856
2018-04-08 12:45:00,504856
2018-04-08 13:00:00,446726
2018-04-08 13:15:00,450940
2018-04-08 13:30:00,396153
2018-04-08 13:45:00,450940
2018-04-08 14:00:00,484068
2018-04-08 14:15:00,502686
2018-04-08 14:30:00,460795
2018-04-08 14:45:00,470104
2018-04-08 15:00:00,487344
2018-04-08 15:15:00,473286
2018-04-08 15:30:00,454542
2018-04-08 15:45:00,473286
2018-04-08 16:00:00,449821
2018-04-08 16:15:00,454188
2018-04-08 16:30:00,436720
2018-04-08 16:45:00,458556
2018-04-08 17:00:00,430102
2018-04-08 17:15:00,409424
2018-04-08 17:30:00,405288
2018-04-08 17:45:00,446644
2018-04-08 18:00:00,415180
2018-04-08 18:15:00,370406
2018-04-08 18:30:00,407040
2018-04-08 18:45:00,419251
2018-04-08 19:00:00,430375
2018-04-08 19:15:00,487128
2018-04-08 19:30:00,506045
2018-04-08 19:45:00,482398
2018-04-08 20:00:00,478950
2018-04-08 20:15:00,460350
2018-04-08 20:30:00,423150
2018-04-08 20:45:00,427800
2018-04-08 21:00:00,435243
2018-04-08 21:15:00,435243
2018-04-08 21:30:00,487855
2018-04-08 21:45:00,502204
2018-04-08 22:00:00,431796
2018-04-08 22:15:00,452963
2018-04-08 22:30:00,431796
2018-04-08 22:45:00,393696
2018-04-08 23:00:00,387136
2018-04-08 23:15:00,407092
2018-04-08 23:30:00,423056
2018-04-08 23:45:00,391127
2018-04-09 00:00:00,387516
2018-04-09 00:15:00,422048
2018-04-09 00:30:00,391353
2018-04-09 00:45:00,387516
2018-04-09 01:00:00,366508
2018-04-09 01:15:00,342753
2018-04-09 01:30:00,359721
2018-04-09 01:45:00,349540
2018-04-09 02:00:00,318780
2018-04-09 02:15:00,353430
2018-04-09 02:30:00,381150
2018-04-09 02:45:00,346500
2018-04-09 03:00:00,371613
2018-04-09 03:15:00,310246
2018-04-09 03:30:00,337520
2018-04-09 03:45:00,375023
2018-04-09 04:00:00,337590
2018-04-09 04:15:00,334214
2018-04-09 04:30:00,313958
2018-04-09 04:45:00,347717
2018-04-09 05:00:00,352579
2018-04-09 05:15:00,366011
2018-04-09 05:30:00,355937
2018-04-09 05:45:00,366011
2018-04-09 06:00:00,449400
2018-04-09 06:15:00,462882
2018-04-09 06:30:00,453894
2018-04-09 06:45:00,471870
2018-04-09 07:00:00,483184
2018-04-09 07:15:00,441370
2018-04-09 07:30:00,422786
2018-04-09 07:45:00,459954
2018-04-09 08:00:00,490475
2018-04-09 08:15:00,476190
2018-04-09 08:30:00,476190
2018-04-09 08:45:00,519047
2018-04-09 09:00:00,419437
2018-04-09 09:15:00,451701
2018-04-09 09:30:00,428655
2018-04-09 09:45:00,456310
2018-04-09 10:00:00,511820
2018-04-09 10:15:00,590562
2018-04-09 10:30:00,613059
2018-04-09 10:45:00,539942
2018-04-09 11:00:00,511980
2018-04-09 11:15:00,497352
2018-04-09 11:30:00,468096
2018-04-09 11:45:00,448592
2018-04-09 12:00:00,503484
2018-04-09 12:15:00,518008
2018-04-09 12:30:00,532532
2018-04-09 12:45:00,532532
2018-04-09 13:00:00,532646
2018-04-09 13:15:00,563376
2018-04-09 13:30:00,501916
2018-04-09 13:45:00,486552
2018-04-09 14:00:00,547267
2018-04-09 14:15:00,518763
2018-04-09 14:30:00,541566
2018-04-09 14:45:00,587172
2018-04-09 15:00:00,519037
2018-04-09 15:15:00,540008
2018-04-09 15:30:00,550494
2018-04-09 15:45:00,498066
2018-04-09 16:00:00,496678
2018-04-09 16:15:00,477201
2018-04-09 16:30:00,443115
2018-04-09 16:45:00,452854
2018-04-09 17:00:00,490214
2018-04-09 17:15:00,464682
2018-04-09 17:30:00,541278
2018-04-09 17:45:00,510640
2018-04-09 18:00:00,509531
2018-04-09 18:15:00,430063
2018-04-09 18:30:00,486158
2018-04-09 18:45:00,481483
2018-04-09 19:00:00,522580
2018-04-09 19:15:00,496451
2018-04-09 19:30:00,527805
2018-04-09 19:45:00,501676
2018-04-09 20:00:00,574739
2018-04-09 20:15:00,580111
2018-04-09 20:30:00,488797
2018-04-09 20:45:00,553254
2018-04-09 21:00:00,533643
2018-04-09 21:15:00,485130
2018-04-09 21:30:00,465724
2018-04-09 21:45:00,456022
2018-04-09 22:00:00,482460
2018-04-09 22:15:00,444620
2018-04-09 22:30:00,510840
2018-04-09 22:45:00,520300
2018-04-09 23:00:00,443237
2018-04-09 23:15:00,431038
2018-04-09 23:30:00,418839
2018-04-09 23:45:00,390374
2018-04-10 00:00:00,370137
2018-04-10 00:15:00,330220
2018-04-10 00:30:00,399168
2018-04-10 00:45:00,373766
2018-04-10 01:00:00,355680
2018-04-10 01:15:00,366912
2018-04-10 01:30:00,400608
2018-04-10 01:45:00,411840
2018-04-10 02:00:00,343980
2018-04-10 02:15:00,365040
2018-04-10 02:30:00,358020
2018-04-10 02:45:00,365040
2018-04-10 03:00:00,321638
2018-04-10 03:15:00,341740
2018-04-10 03:30:00,348441
2018-04-10 03:45:00,311587
2018-04-10 04:00:00,332653
2018-04-10 04:15:00,335947
2018-04-10 04:30:00,303011
2018-04-10 04:45:00,329360
2018-04-10 05:00:00,434794
2018-04-10 05:15:00,430653
2018-04-10 05:30:00,376821
2018-04-10 05:45:00,401667
2018-04-10 06:00:00,423108
2018-04-10 06:15:00,441504
2018-04-10 06:30:00,492093
2018-04-10 06:45:00,423108
2018-04-10 07:00:00,474480
2018-04-10 07:15:00,421268
2018-04-10 07:30:00,403530
2018-04-10 07:45:00,416833
2018-04-10 08:00:00,526339
2018-04-10 08:15:00,526339
2018-04-10 08:30:00,468393
2018-04-10 08:45:00,463564
2018-04-10 09:00:00,477388
2018-04-10 09:15:00,472416
2018-04-10 09:30:00,512198
2018-04-10 09:45:00,452524
2018-04-10 10:00:00,590684
2018-04-10 10:15:00,552399
2018-04-10 10:30:00,503175
2018-04-10 10:45:00,503175
2018-04-10 11:00:00,448739
2018-04-10 11:15:00,448739
2018-04-10 11:30:00,517025
2018-04-10 11:45:00,478004
2018-04-10 12:00:00,554140
2018-04-10 12:15:00,515350
2018-04-10 12:30:00,531974
2018-04-10 12:45:00,581847
2018-04-10 13:00:00,599799
2018-04-10 13:15:00,524824
2018-04-10 13:30:00,576730
2018-04-10 13:45:00,559428
2018-04-10 14:00:00,487526
2018-04-10 14:15:00,548467
2018-04-10 14:30:00,477369
2018-04-10 14:45:00,467212
2018-04-10 15:00:00,554840
2018-04-10 15:15:00,537680
2018-04-10 15:30:00,531960
2018-04-10 15:45:00,554840
2018-04-10 16:00:00,520047
2018-04-10 16:15:00,540243
2018-04-10 16:30:00,459459
2018-04-10 16:45:00,514998
2018-04-10 17:00:00,528150
2018-04-10 17:15:00,533180
2018-04-10 17:30:00,462760
2018-04-10 17:45:00,492940
2018-04-10 18:00:00,525959
2018-04-10 18:15:00,515746
2018-04-10 18:30:00,474895
2018-04-10 18:45:00,531065
2018-04-10 19:00:00,517423
2018-04-10 19:15:00,484194
2018-04-10 19:30:00,441470
2018-04-10 19:45:00,488941
2018-04-10 20:00:00,508934
2018-04-10 20:15:00,597445
2018-04-10 20:30:00,553190
2018-04-10 20:45:00,602977
2018-04-10 21:00:00,539784
2018-04-10 21:15:00,484806
2018-04-10 21:30:00,464813
2018-04-10 21:45:00,504798
2018-04-10 22:00:00,441011
2018-04-10 22:15:00,512915
2018-04-10 22:30:00,441011
2018-04-10 22:45:00,460185
2018-04-10 23:00:00,376770
2018-04-10 23:15:00,388304
2018-04-10 23:30:00,353703
2018-04-10 23:45:00,357547
2018-04-11 00:00:00,385840
2018-04-11 00:15:00,396970
2018-04-11 00:30:00,374710
2018-04-11 00:45:00,385840
2018-04-11 01:00:00,385052
2018-04-11 01:15:00,374356
2018-04-11 01:30:00,360095
2018-04-11 01:45:00,377921
2018-04-11 02:00:00,308107
2018-04-11 02:15:00,308107
2018-04-11 02:30:00,295659
2018-04-11 02:45:00,333005
2018-04-11 03:00:00,337338
2018-04-11 03:15:00,399003
2018-04-11 03:30:00,366357
2018-04-11 03:45:00,395375
2018-04-11 04:00:00,348422
2018-04-11 04:15:00,315552
2018-04-11 04:30:00,351709
2018-04-11 04:45:00,315552
2018-04-11 05:00:00,352500
2018-04-11 05:15:00,345450
2018-04-11 05:30:00,348975
2018-04-11 05:45:00,356025
2018-04-11 06:00:00,460570
2018-04-11 06:15:00,410901
2018-04-11 06:30:00,424447
2018-04-11 06:45:00,447024
2018-04-11 07:00:00,508206
2018-04-11 07:15:00,479440
2018-04-11 07:30:00,445879
2018-04-11 07:45:00,484234
